llava-olmo_1b_token41B-finetune,0.06979529616724359
llava-olmo_1b_token3094B-finetune,0.11588363835017491
llava-olmo_1b_token494B-finetune,0.11798221633909477
llava-olmo_1b_token1874B-finetune,0.10339060664582589
llava-olmo_1b_token41B-1e-3pt-1e-5ft-finetune,0.06076265747964803
llava-olmo_1b_token2353B-finetune,0.0957139036783095
llava-olmo_1b_token494B-1e-3pt-1e-5ft-finetune,0.11719718267282982
llava-olmo_1b_token1500B-finetune,0.0977085478887729
llava-olmo_1b_token2353B-1e-3pt-1e-5ft-finetune,0.07973482104042603
llava-olmo_1b_token1500B-1e-3pt-1e-5ft-finetune,0.1085998330129491
llava-olmo_1b_token1874B-1e-3pt-1e-5ft-finetune,0.13416507319519344
llava-olmo_1b_token41B-1e-3pt-4e-5ft-finetune,0.07998412225860474
llava-olmo_1b_token3094B-1e-3pt-1e-5ft-finetune,0.14287279200328243
llava-olmo_1b_token2767B-1e-3pt-1e-5ft-finetune,0.12079529218026977
llava-olmo_1b_token494B-1e-3pt-4e-5ft-finetune,0.11671967536740194
llava-olmo_1b_token2767B-1e-3pt-4e-5ft-finetune,0.10951162294731963
llava-olmo_1b_token1500B-1e-3pt-4e-5ft-finetune,0.10782809755663515
llava-olmo_1b_token3094B-1e-3pt-4e-5ft-finetune,0.10399626080859667
llava-olmo_1b_token2353B-1e-3pt-4e-5ft-finetune,0.09986899742088469
llava-olmo_1b_token41B-1e-3pt-8e-6ft-finetune,0.05811167026120124
llava-olmo_1b_token1874B-1e-3pt-8e-6ft-finetune,0.15778417134766598
llava-olmo_1b_token1500B-1e-3pt-8e-6ft-finetune,0.10560498554641842
llava-olmo_1b_token494B-1e-3pt-8e-6ft-finetune,0.10414003600031034
llava-olmo_1b_token2353B-1e-3pt-8e-6ft-finetune,0.09301904991559884
llava-olmo_1b_token2767B-1e-3pt-8e-6ft-finetune,0.12374245472836658
llava-olmo_1b_token3094B-1e-3pt-8e-6ft-finetune,0.11495479658462844
