llava-olmo_1b_token1500B-finetune,0.26160714285714287
llava-olmo_1b_token494B-finetune,0.26651785714285714
llava-olmo_1b_token41B-finetune,0.05758928571428571
llava-olmo_1b_token3094B-finetune,0.2705357142857143
llava-olmo_1b_token2353B-finetune,0.3017857142857143
llava-olmo_1b_token1874B-finetune,0.28035714285714286
llava-olmo_1b_token41B-1e-3pt-1e-5ft-finetune,0.060714285714285714
llava-olmo_1b_token2353B-1e-3pt-1e-5ft-finetune,0.30625
llava-olmo_1b_token1874B-1e-3pt-1e-5ft-finetune,0.2741071428571428
llava-olmo_1b_token41B-1e-3pt-4e-5ft-finetune,0.034375
llava-olmo_1b_token3094B-1e-3pt-1e-5ft-finetune,0.2897321428571428
llava-olmo_1b_token2767B-1e-3pt-1e-5ft-finetune,0.2625
llava-olmo_1b_token494B-1e-3pt-4e-5ft-finetune,0.3098214285714286
llava-olmo_1b_token494B-1e-3pt-1e-5ft-finetune,0.3
llava-olmo_1b_token2353B-1e-3pt-4e-5ft-finetune,0.24464285714285716
llava-olmo_1b_token1500B-1e-3pt-4e-5ft-finetune,0.296875
llava-olmo_1b_token41B-1e-3pt-8e-6ft-finetune,0.05625
llava-olmo_1b_token494B-1e-3pt-8e-6ft-finetune,0.29151785714285716
llava-olmo_1b_token3094B-1e-3pt-4e-5ft-finetune,0.2375
llava-olmo_1b_token2767B-1e-3pt-4e-5ft-finetune,0.2883928571428572
llava-olmo_1b_token1500B-1e-3pt-1e-5ft-finetune,0.24821428571428572
llava-olmo_1b_token1874B-1e-3pt-8e-6ft-finetune,0.27901785714285715
llava-olmo_1b_token3094B-1e-3pt-8e-6ft-finetune,0.2741071428571428
llava-olmo_1b_token2767B-1e-3pt-8e-6ft-finetune,0.2589285714285714
llava-olmo_1b_token2353B-1e-3pt-8e-6ft-finetune,0.30892857142857144
llava-olmo_1b_token1500B-1e-3pt-8e-6ft-finetune,0.2566964285714286
